areaCode,areaName,areaType,date,newCasesBySpecimenDate,newCasesInUK,newCasesAsPercentageOfUK
E08000012,Liverpool,ltla,10/05/2020,16,2322,0.689061154
E08000012,Liverpool,ltla,09/05/2020,14,2164,0.646950092
E08000012,Liverpool,ltla,08/05/2020,26,3064,0.848563969
E08000012,Liverpool,ltla,07/05/2020,23,3772,0.609756098
E08000012,Liverpool,ltla,06/05/2020,23,3817,0.602567461
E08000012,Liverpool,ltla,05/05/2020,31,3667,0.845377693
E08000012,Liverpool,ltla,04/05/2020,19,3391,0.560306694
E08000012,Liverpool,ltla,03/05/2020,30,2988,1.004016064
E08000012,Liverpool,ltla,02/05/2020,30,3230,0.92879257
E08000012,Liverpool,ltla,01/05/2020,43,4734,0.908322771
E08000012,Liverpool,ltla,30/04/2020,39,4956,0.786924939
E08000012,Liverpool,ltla,29/04/2020,47,5422,0.866838805
E08000012,Liverpool,ltla,28/04/2020,38,4714,0.806109461
E08000012,Liverpool,ltla,27/04/2020,38,4705,0.807651435
E08000012,Liverpool,ltla,26/04/2020,19,3468,0.547866205
E08000012,Liverpool,ltla,25/04/2020,42,3741,1.122694467
E08000012,Liverpool,ltla,24/04/2020,38,4947,0.768142308
E08000012,Liverpool,ltla,23/04/2020,33,5145,0.641399417
E08000012,Liverpool,ltla,22/04/2020,53,5483,0.966624111
E08000012,Liverpool,ltla,21/04/2020,42,4764,0.881612091
E08000012,Liverpool,ltla,20/04/2020,44,4413,0.997054158
E08000012,Liverpool,ltla,19/04/2020,28,3852,0.726895119
E08000012,Liverpool,ltla,18/04/2020,47,4700,1
E08000012,Liverpool,ltla,17/04/2020,36,4933,0.729779039
E08000012,Liverpool,ltla,16/04/2020,54,5272,1.024279211
E08000012,Liverpool,ltla,15/04/2020,43,5041,0.853005356
E08000012,Liverpool,ltla,14/04/2020,30,4298,0.697999069
E08000012,Liverpool,ltla,13/04/2020,37,4167,0.887928966
E08000012,Liverpool,ltla,12/04/2020,35,3476,1.006904488
E08000012,Liverpool,ltla,11/04/2020,40,3555,1.125175809
E08000012,Liverpool,ltla,10/04/2020,34,4310,0.788863109
E08000012,Liverpool,ltla,09/04/2020,66,4853,1.359983515
E08000012,Liverpool,ltla,08/04/2020,75,5116,1.465989054
E08000012,Liverpool,ltla,07/04/2020,66,5431,1.215245811
E08000012,Liverpool,ltla,06/04/2020,51,5258,0.969950552
E08000012,Liverpool,ltla,05/04/2020,46,3584,1.283482143
E08000012,Liverpool,ltla,04/04/2020,48,4009,1.197306061
E08000012,Liverpool,ltla,03/04/2020,59,4889,1.206790755
E08000012,Liverpool,ltla,02/04/2020,55,4855,1.132852729
E08000012,Liverpool,ltla,01/04/2020,48,4933,0.973038719
E08000012,Liverpool,ltla,31/03/2020,42,4513,0.930644804
E08000012,Liverpool,ltla,30/03/2020,43,4260,1.009389671
E08000012,Liverpool,ltla,29/03/2020,36,2855,1.260945709
E08000012,Liverpool,ltla,28/03/2020,27,2815,0.959147425
E08000012,Liverpool,ltla,27/03/2020,27,3184,0.84798995
E08000012,Liverpool,ltla,26/03/2020,34,3084,1.102464332
E08000012,Liverpool,ltla,25/03/2020,24,2688,0.892857143
E08000012,Liverpool,ltla,24/03/2020,26,2371,1.09658372
E08000012,Liverpool,ltla,23/03/2020,18,2324,0.774526678
E08000012,Liverpool,ltla,22/03/2020,13,1373,0.946831755
E08000012,Liverpool,ltla,21/03/2020,14,1194,1.172529313
E08000012,Liverpool,ltla,20/03/2020,10,1260,0.793650794
E08000012,Liverpool,ltla,19/03/2020,6,1048,0.572519084
E08000012,Liverpool,ltla,18/03/2020,9,991,0.908173562
E08000012,Liverpool,ltla,17/03/2020,4,788,0.507614213
E08000012,Liverpool,ltla,16/03/2020,3,601,0.499168053
E08000012,Liverpool,ltla,15/03/2020,1,441,0.22675737
E08000012,Liverpool,ltla,14/03/2020,2,362,0.552486188
E08000012,Liverpool,ltla,13/03/2020,4,480,0.833333333
E08000012,Liverpool,ltla,12/03/2020,3,482,0.622406639
E08000012,Liverpool,ltla,11/03/2020,0,403,0
E08000012,Liverpool,ltla,10/03/2020,1,266,0.37593985
E08000012,Liverpool,ltla,09/03/2020,0,147,0
E08000012,Liverpool,ltla,08/03/2020,0,57,0
E08000012,Liverpool,ltla,07/03/2020,2,68,2.941176471
E08000012,Liverpool,ltla,06/03/2020,1,81,1.234567901
E08000012,Liverpool,ltla,05/03/2020,0,50,0
E08000012,Liverpool,ltla,04/03/2020,0,56,0
E08000012,Liverpool,ltla,03/03/2020,2,57,3.50877193
E08000012,Liverpool,ltla,02/03/2020,1,39,2.564102564
